Date,Fixing,Price Type,FX Version,Index ISIN_CPi,Index ISIN_TRi,Index Name,ISIN,CUSIP,Identifier,Local 1,Local 2,Ticker,Issuer,Issuer Country,Coupon,Workout date,Final Maturity,Expected Remaining Life,YTM,Next Call Date,Next Coupon Date,Coupon Frequency,Bid Price,Ask Price,Bid_Ask_Spread,PV,Accrued Interest,Dirty Index Price,Ex-Dividend,Coupon Payment,Coupon Adjustment,Current Redemption Payment,Redemption Factor,PIK Factor,Notional Amount,Capped Notional Amount,MVal,Capped Market Value,Cash Payment,Capped Cash Payment,Street Yield,Yield,Semi-Annual Yield,Street Yield to Maturity,Annual Yield to Maturity,Semi-Annual Yield to Maturity,Simple Margin,Discount Margin,Duration,Street Modified Duration,AMDuration,Semi-Annual Modified Duration,Street Modified Duration to Maturity,Annual Modified Duration to Maturity,Semi-Annual Modified Duration to Maturity,Effective OA duration,Street Convexity,Annual Convexity,Semi-Annual Convexity,Street Convexity to Maturity,Annual Convexity to Maturity,Semi-Annual Convexity to Maturity,OA Convexity,Benchmark ISIN,Annual Benchmark Spread,Semi-Annual Benchmark Spread,Annual Benchmark Spread to BM-Curve,Semi-Annual Benchmark Spread to BM-Curve,Asset Swap Spread,Curr. Spread,OAS,Z-Spread,Z-Spread Over RFR,Z-Spread Over Euribor,DV 01,Index Ratio,Assumed Inflation,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Level 8,Rating,Seniority Level 1,Seniority Level 2,Seniority Level 3,Is Fixed to Float,Is Perpetual,Is Hybrid Capital,CALL,Is Core index,Is Crossover,Is FRN,Is PIK,Is Zero Coupon,Is Sinking,1-3 Years,1-5 Years,1-10 Years,1-15 Years,1-20 Years,3-5 Years,5-7 Years,5-10 Years,5-15 Years,7-10 Years,10-15 Years,15-20 Years,15-25 Years,20-25 Years,25-30 Years,5+ Years,7+ Years,10+ Years,15+ Years,25+ Years,30+ Years,Daily Return,Month-to-Date Return,Quarter-to-Date Return,Year-to-Date Return,Daily Sovereign Curve Swap Return,Daily Excess Return over RFR,Daily Excess Return over Euribor,Month-to-date Sovereign Curve Swap Return,Month-to-Date Excess Return over RFR,Month-to-Date Excess Return over Euribor,Duration weighted exposure,IG,Sector,Subsector,FNF,Sen2,Tier,MaturityB,RatingB,RevRat,SBR,MVal*Duration,EM,SecDes,Callable,CE,CI,CI_,ESG_SCORE,ESG_RATING,WARF,CS,CS_,DV01,SRC,Seniority,AvPAL,Decarb
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2149270477,BH7876122,BBBH7876122,,,UBS,UBS AG/London,SWITZERLAND,0.75,2023-04-21,2023-04-21,1.15890411,1.15890411,2023-03-21,2022-04-21,1,100.8324,100.8965,0.0640999999999963,100.8324,0.630821918,101.46322191799999,1,0.0,0,0,1,1,2000000000,2000000000,2029264438.36,2029264438.36,0.0,0.0,0.031477551,0.031477551,0.031475074,0.031477551,0.031477551,0.031475074,,,1.151512638,1.151150284,1.151150284,1.151331447,1.151150284,1.151150284,1.151331447,1.092946472,2.4832672419999997,2.4832672419999997,1.9084737719999998,2.4832672419999997,2.4832672419999997,1.9084737719999998,-2.564245847,DE0001104842,58.3434669,58.4195943,58.3434669,58.4195943,37.505257804,23.865877355,55.77925355399999,58.639052041999996,37.239214363,23.913228468000003,0.011089387,,,EUR,Corporates,Financials,Core Financials,Banks,Banks,Banks,*,*,AA,SEN,Preferred,*,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000205206686078983,-0.00172989147539139,-0.00230954064100042,-0.00230954064100042,-0.0006028839354989089,-3.77920210708771e-05,-5.25717179311354e-05,-0.0016971203200000199,-0.000426655355391453,-5.1245835391417e-05,0.00018364909157246898,IG,Financials,Banks,F,SEN,Senior,1y-3y,AA,4,AA-,2336723646.615512,False,UBS 0 ¾ 04/21/23,True,0.146496,0.48,4.5,7.4,AA,40,0.00042925714476302617,0.004024285732153371,0.2336723646615512,0.012662653124000002,Sen,828.475491902,640
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,FR0013509643,BH9906505,BBBH9906505,,,DECFP,JCDecaux SA,FRANCE,2.625,2028-01-24,2028-04-24,6.167123287999999,6.167123287999999,2028-01-24,2022-04-24,1,103.88258,104.35728,0.47469999999999896,103.88258,2.18630137,106.06888137,1,0.0,0,0,1,1,599900000,599900000,636307219.33863,636307219.33863,0.0,0.0,1.9247554119999999,1.9247554119999999,1.9155817780000002,1.950097815,1.950097815,1.9406821969999999,,,5.4515413,5.348593949,5.348593949,5.399822294,5.556925732000001,5.556925732000001,5.610846866,5.54006632,35.527736958,35.527736958,33.537262024,38.200519397,38.200519397,36.167004026,32.53756227,DE0001135085,194.56229199999999,193.6450375,195.51773995341998,194.600702538351,154.378642702,128.905929281,190.524238859,194.2510133,155.835021423,130.12061386,0.058762864000000005,,,EUR,Corporates,Non-Financials,Consumer Services,Media,Media,Media Agencies,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.00566700059554806,-0.0263579248181337,-0.0474105339065097,-0.0474105339065097,-0.00303133820169017,-0.00280032495785973,-0.0030474907831143302,-0.015063134980000002,-0.00837156179813368,-0.00471068538813367,0.000272626198742148,IG,Communication Services,Media & Entertainment,NF,SEN,,5y-7y,BBB,10,BBB-,3468855085.7127,False,DECFP 2 ⅝ 04/24/28,True,0.0515,3.84,20.0,9.2,AAA,610,0.0010300454445733576,0.005364820023819571,0.34688550857127,0.130228909235,Sen,0.0,869
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2168625544,BJ1874954,BBBJ1874954,,,PEP,PepsiCo Inc,UNITED STATES,0.5,2028-05-06,2028-05-06,6.2,6.2,2028-02-06,2022-05-06,1,96.84438,97.1751,0.33071999999999896,96.84438,0.4,97.24438,1,0.0,0,0,1,1,1000000000,1000000000,972443800.0,972443800.0,0.0,0.0,1.027903605,1.027903605,1.02527563,1.027903605,1.027903605,1.02527563,,,6.094053991,6.0320503279999995,6.0320503279999995,6.062972899,6.0320503279999995,6.0320503279999995,6.062972899,6.013874671,42.797464536999996,42.797464536999996,40.221356054,42.797464536999996,42.797464536999996,40.221356054,36.615469536999996,DE0001135085,104.8771113,104.6144227,105.671075093939,105.40856688846,59.496803662,34.945357060999996,98.845954479,100.556186079,62.41860209399999,36.474485388000005,0.058481551,,,EUR,Corporates,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Soft Drinks,*,*,A,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.005993008902513529,-0.0275711074710625,-0.0402797607475783,-0.0402797607475783,-0.00314740112235724,-0.00303615524202048,-0.0032658762582318,-0.01595004548,-0.00864705659106244,-0.00482419139106247,0.00046574933159943303,IG,Consumer Staples,"Food, Beverage & Tobacco",NF,SEN,,5y-7y,A,5,A+,5926125020.413206,False,PEP 0 ½ 05/06/28,True,5.108938,20.76,76.1,8.3,AA,70,0.00928268575550044,0.03402757157965239,0.5926125020413207,0.077224352296,Sen,68.0819756519999,762
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2171316859,BJ2957097,BBBJ2957097,,,DANBNK,Danske Bank A/S,DENMARK,0.625,2025-05-26,2025-05-26,3.2547945210000004,3.2547945210000004,,2022-05-26,1,99.42275,99.60451,0.18176000000001102,99.42275,0.465753425,99.888503425,1,0.0,0,0,1,1,1000000000,1000000000,998885034.25,998885034.25,0.0,0.0,0.8052523140000001,0.8052523140000001,0.80363773,0.8052523140000001,0.8052523140000001,0.80363773,,,3.217528423,3.1918261689999996,3.1918261689999996,3.204651529,3.1918261689999996,3.1918261689999996,3.204651529,3.2179473510000003,13.438450519000002,13.438450519000002,11.950750868,13.438450519000002,13.438450519000002,11.950750868,10.441125504,DE0001030716,100.95091479999999,100.7998972,105.330772219128,105.18571385878599,56.985786956999995,35.85929689,106.774143831,106.790415736,58.560586698,36.80946824,0.032143595,,,EUR,Corporates,Financials,Core Financials,Banks,Banks,Banks,*,*,A,SEN,Preferred,*,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280701373832403,-0.013064701286909999,-0.0181471668467101,-0.0181471668467101,-0.00171594649381639,-0.0010627663943777,-0.0010687188002075,-0.00649122300000005,-0.00395074618690999,-0.0019412843869100397,0.000252591847501464,IG,Financials,Banks,F,SEN,Senior,3y-5y,A,5,A+,3213940989.0087037,False,DANBNK 0 ⅝ 05/26/25,False,0.021269,0.08,0.9,5.7,BBB,70,3.577142873025218e-05,0.00040242857321533704,0.32139409890087034,0.04468556636599999,Sen,489.517854622,737
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,FR0013512621,BJ3265771,BBBJ3265771,,,DGFP,Compagnie Financiere et Industrielle des Autoroutes SA,FRANCE,1.0,2031-05-19,2031-05-19,9.235616438,9.235616438,2031-02-19,2022-05-19,1,97.59933000000001,98.08938,0.490050000000011,97.59933000000001,0.764383562,98.363713562,1,0.0,0,0,1,1,950000000,950000000,934455278.839,934455278.839,0.0,0.0,1.277088988,1.277088988,1.273037427,1.277088988,1.277088988,1.273037427,,,8.794500712,8.68360337,8.68360337,8.73887613,8.68360337,8.68360337,8.73887613,8.707406459,86.539549694,86.539549694,83.302935069,86.539549694,86.539549694,83.302935069,78.403763266,DE0001030708,116.8590507,116.45683600000001,114.84156048563601,114.440959164125,69.173270455,45.282887666,111.30725726899999,112.746517295,72.542657555,47.140097063,0.085649283,,,EUR,Corporates,Non-Financials,Industrials,Industrial Goods & Services,Industrial Transportation,Transportation Services,*,*,A,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.0106555721961373,-0.0438734885638718,-0.0614583641680432,-0.0614583641680432,-0.00405904490039918,-0.00748514568500055,-0.0069750328855530605,-0.02417824795,-0.0146492879938718,-0.009938716873871859,0.00064587896569492,IG,Industrials,Capital Goods,NF,SEN,,7y-10y,A,7,A-,8218067615.081743,False,DGFP 1 05/19/31,True,2.232349,22.81,41.5,6.0,A,180,0.009689362185877496,0.017628607221127402,0.8218067615081743,0.09578522359000001,Sen,368.05606916,650
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2171875839,BJ3266431,BBBJ3266431,,,CPIPGR,CPI Property Group SA,LUXEMBOURG,2.75,2026-02-12,2026-05-12,4.216438356,4.216438356,2026-02-12,2022-05-12,1,102.79474,103.17385999999999,0.37911999999999996,102.79474,2.154794521,104.949534521,1,0.0,0,0,1,1,750000000,750000000,787121508.9075,787121508.9075,0.0,0.0,2.010980382,2.010980382,2.0009706730000003,2.050166206,2.050166206,2.039764607,,,3.741496031,3.6677385289999997,3.6677385289999997,3.704433715,3.881174207,3.881174207,3.9207576160000004,3.828873829,17.624661907,17.624661907,16.145221136,19.545458373,19.545458373,18.005585652,15.330932452,DE0001030716,221.5237216,220.53319150000002,216.97719587636902,215.983545202635,172.806815382,149.194501326,215.501846728,220.72488788400003,175.575081545,151.74414675100002,0.040183853,,,EUR,Corporates,Financials,Real Estate,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507094460197685,-0.0262312527458456,-0.0375469760919533,-0.0375469760919533,-0.00209659127811604,-0.00294849539152262,-0.0029584909482062898,-0.00869407016000001,-0.0147145381058455,-0.0120917093158456,0.00023145603012466202,IG,Real Estate,Real Estate,NF,SEN,,3y-5y,BBB,9,BBB,2945012001.4921427,True,CPIPGR 2 ¾ 05/12/26,True,0.414776,27.49,548.4,4.5,BBB,360,0.009218967898074679,0.18390985795940903,0.29450120014921427,0.091693463225,Sen,0.0,510
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2170362326,BJ3268148,BBBJ3268148,,,NESNVX,Nestle Finance International Ltd,LUXEMBOURG,0.0,2024-11-12,2024-11-12,2.720547945,2.720547945,2024-08-14,2022-11-12,1,98.97588,99.19778000000001,0.22189999999999102,98.97588,0.0,98.97588,1,0.0,0,0,1,1,650000000,650000000,643343220.0,643343220.0,0.0,0.0,0.37909648700000004,0.37909648700000004,0.378737881,0.37909648700000004,0.37909648700000004,0.378737881,,,2.720547945,2.7102733939999997,2.7102733939999997,2.71540581,2.7102733939999997,2.7102733939999997,2.71540581,2.653898683,10.045619516,10.045619516,8.72856541,10.045619516,10.045619516,8.72856541,-15.058628104,DE0001102366,71.794602,71.7874949,68.9492931650799,68.9383147342062,22.365857881999997,3.7572212289999998,68.926326487,71.01588228600001,23.147545671,3.878973256,0.026267196,,,EUR,Corporates,Non-Financials,Consumer Goods,Food & Beverage,Food Producers,Food Products,*,*,AA,SEN,*,*,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235300473786134,-0.00933166740384348,-0.0132510802299745,-0.0132510802299745,-0.00142957760547943,-0.000987211145388481,-0.00101273554920705,-0.0050032776000000796,-0.00210673230384337,-0.00068875093384344,0.000137556318303227,IG,Consumer Staples,"Food, Beverage & Tobacco",NF,SEN,,1y-3y,AA,4,AA-,1750246075.1006827,False,NESNVX 0 11/12/24,True,5.2,13.75,54.5,7.3,AA,40,0.003996339303457861,0.015840035784614796,0.17502460751006826,0.029813007334,Sen,533.07272287,409
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2176715311,BJ4186828,BBBJ4186828,,,SAPGR,SAP SE,GERMANY,0.0,2023-05-17,2023-05-17,1.230136986,1.230136986,2023-04-17,2022-05-17,1,100.05735,100.16826999999999,0.11092000000000699,100.05735,0.0,100.05735,1,0.0,0,0,1,1,600000000,600000000,600344100.0,600344100.0,0.0,0.0,-0.046596600999999994,-0.046596600999999994,-0.04660203,-0.046596600999999994,-0.046596600999999994,-0.04660203,,,1.230136986,1.230710456,1.230710456,1.230423688,1.230710456,1.230710456,1.230423688,1.208277646,2.745932418,2.745932418,2.129297679,2.745932418,2.745932418,2.129297679,-5.07515146,DE0001104842,50.5360517,50.611883899999995,50.5360517,50.611883899999995,26.41035674,12.770037904,49.051821586,49.751904978999995,26.330492186,12.859880248,0.012089706,,,EUR,Corporates,Non-Financials,Technology,Technology,Software & IT Services,Software,*,*,A,SEN,*,*,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0008586691835921929,-0.00244102347117243,-0.0031789332237725,-0.0031789332237725,-0.000639690056912603,-0.000666721628693568,-0.000669691000058401,-0.00180833163000005,-0.000914202401172411,-0.00052368812117249,5.804103580614089e-05,IG,Information Technology,Software & Services,NF,SEN,,1y-3y,A,6,A,738505481.7368826,False,SAPGR 0 05/17/23,True,0.306527,1.76,9.9,10.0,AAA,120,0.0004721828592393288,0.0026560285832212243,0.07385054817368826,0.017229946383999998,Sen,0.0,866
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2176715667,BJ4186844,BBBJ4186844,,,SAPGR,SAP SE,GERMANY,0.375,2029-05-18,2029-05-18,7.232876712,7.232876712,2029-02-18,2022-05-18,1,95.95527,96.39104,0.435770000000005,95.95527,0.287671233,96.242941233,1,0.0,0,0,1,1,800000000,800000000,769943529.864,769943529.864,0.0,0.0,0.95640249,0.95640249,0.9541265959999999,0.95640249,0.95640249,0.9541265959999999,,,7.126057632,7.058549489,7.058549489,7.092223238,7.058549489,7.058549489,7.092223238,7.04873674,57.330608979,57.330608979,54.349645606,57.330608979,57.330608979,54.349645606,50.197794001999995,DE0001102465,88.92484590000001,88.69838359999999,87.66165442096491,87.4357740902788,47.436293663,22.89036795,86.10940732200001,87.538987263,50.235871295,24.049462801,0.06783911599999999,,,EUR,Corporates,Non-Financials,Technology,Technology,Software & IT Services,Software,*,*,A,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.0062379031337803205,-0.0304844810831901,-0.044748435597906,-0.044748435597906,-0.0035248564745439,-0.00345404002215853,-0.00313945653518381,-0.01902602585,-0.00809558770319009,-0.0038236217431901896,0.00043121080556541604,IG,Information Technology,Software & Services,NF,SEN,,7y-10y,A,6,A,5486661967.196377,False,SAPGR 0 ⅜ 05/18/29,True,0.306527,1.76,9.9,10.0,AAA,120,0.0006295771456524384,0.003541371444294966,0.5486661967196377,0.084409846423,Sen,0.0,588
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2176560444,BJ4447196,BBBJ4447196,,,VZ,Verizon Communications Inc,UNITED STATES,1.3,2033-05-18,2033-05-18,11.232876712000001,11.232876712000001,2033-02-18,2022-05-18,1,95.17782,95.74439,0.566569999999999,95.17782,0.9972602740000001,96.175080274,1,0.0,0,0,1,1,1350000000,1350000000,1298363583.699,1298363583.699,0.0,0.0,1.777153154,1.777153154,1.76932686,1.777153154,1.777153154,1.76932686,,,10.394142483,10.212648085,10.212648085,10.302995648,10.212648085,10.212648085,10.302995648,10.315764321,119.962673897,119.962673897,116.98827029799999,119.962673897,119.962673897,116.98827029799999,112.189722924,DE0001135226,156.5376654,155.7662365,159.53840897215798,158.764580390069,107.127727165,84.89358943,156.851710677,157.92924269,113.94291407700001,89.78890215700001,0.099211946,,,EUR,Corporates,Non-Financials,Telecommunications,Telecommunications,Integrated Telecommunications,Integrated Telecommunications,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,-0.0086070295581915,-0.0349576705459379,-0.066820296333674,-0.066820296333674,-0.00443021117353119,-0.00529838420048276,-0.00429575026616025,-0.0287258626000001,0.00106720400406215,0.00591080346406216,0.0010606361440263301,IG,Communication Services,Telecommunication Services,NF,SEN,,Greater than 10y,BBB,8,BBB+,13495376083.7059,False,VZ 1.3 05/18/33,True,4.365627,11.05,33.1,7.1,A,260,0.006670253601044213,0.019980578660141485,1.34953760837059,0.20212648085,Sen,3.408376542000383,833
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2177122624,BJ4672447,BBBJ4672447,,,DPWGR,Deutsche Post AG,GERMANY,0.75,2029-05-20,2029-05-20,7.238356164,7.238356164,2029-02-20,2022-05-20,1,98.54013,98.95818,0.418049999999994,98.54013,0.571232877,99.111362877,1,0.0,0,0,1,1,750000000,750000000,743335221.5775,743335221.5775,0.0,0.0,0.95964347,0.95964347,0.9573521620000001,0.95964347,0.95964347,0.9573521620000001,,,7.030926527999999,6.964096035,6.964096035,6.997431497000001,6.964096035,6.964096035,6.997431497000001,6.940807415,56.37764945399999,56.37764945399999,53.436625868,56.37764945399999,56.37764945399999,53.436625868,45.652376243999996,DE0001102465,89.2489439,89.0209402,87.958291736856,87.7308826576766,48.66966947,23.780723529,86.256861681,88.10403533,50.754009728,24.605956175,0.06879128799999999,,,EUR,Corporates,Non-Financials,Industrials,Industrial Goods & Services,Industrial Transportation,Delivery Services,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.0045980610449786,-0.0316376325029244,-0.0439615921529788,-0.0439615921529788,-0.00352666320314698,-0.0018138581057788898,-0.00149772259951356,-0.0190415939999999,-0.009230154872924341,-0.004956452652924439,0.000410751068804436,IG,Industrials,Transportation,NF,SEN,,7y-10y,BBB,8,BBB+,5226335328.586002,False,DPWGR 0 ¾ 05/20/29,True,6.77,79.58,82.8,6.5,A,260,0.026687721547063767,0.027767571551858255,0.5226335328586003,0.154461440525,Sen,141.931,180
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2177580508,BJ4695877,BBBJ4695877,,,EOANGR,E.ON SE,GERMANY,0.875,2031-08-20,2031-08-20,9.490410959,9.490410959,2031-05-20,2022-08-20,1,97.31759,97.8661,0.548510000000007,97.31759,0.44589041100000004,97.763480411,1,0.0,0,0,1,1,500000000,500000000,488817402.055,488817402.055,0.0,0.0,1.175212031,1.175212031,1.171779364,1.175212031,1.175212031,1.171779364,,,9.102109781000001,8.996383202999999,8.996383202999999,9.049092084,8.996383202999999,8.996383202999999,9.049092084,9.013938727000001,92.103447061,92.103447061,88.68766625,92.103447061,92.103447061,88.68766625,83.54985496,DE0001030708,106.671355,106.3310297,103.97651247366998,103.63834222797199,57.955822563999995,34.260492093,100.376314783,101.745276934,61.040126537,35.726766952,0.08812340199999999,,,EUR,Corporates,Non-Financials,Utilities,Utilities,Gas / Water & Multiutilities,Multiutilities,*,*,BBB,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.0103074063294883,-0.0362484293672907,-0.054116660936492,-0.054116660936492,-0.00411199018763555,-0.0069681987893213,-0.00652920026720065,-0.024771193169999997,-0.00611752273729073,-0.0013601080372907099,0.000349679488944441,IG,Utilities,Utilities,NF,SEN,,7y-10y,BBB,9,BBB,4449269656.3678255,False,EOANGR 0 ⅞ 08/20/31,True,8.05,108.56,108.0,8.4,AA,360,0.024270914393476107,0.024145714392920223,0.4449269656367826,0.18494574804499997,Sen,51.20699804499986,505
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,DE000A254TM8,BJ5398414,BBBJ5398414,,,ALVGR,Allianz SE,GERMANY,2.121,2030-07-08,2050-07-08,8.37260274,8.37260274,,2022-07-08,1,97.89199,98.46061999999999,0.5686299999999991,97.89199,1.330709589,99.222699589,1,0.0,0,0,1,1,1000000000,1000000000,992226995.89,992226995.89,0.0,0.0,2.401146439,2.401146439,2.3869031730000003,2.401146439,2.401146439,2.3869031730000003,,,7.650133986,7.47075033,7.47075033,7.5599101179999995,7.47075033,7.47075033,7.5599101179999995,7.64403251,66.576865446,66.576865446,64.440098315,66.576865446,66.576865446,64.440098315,62.092776029,DE0001030708,229.2647958,227.84341060000003,229.08064698130298,227.659365619977,183.03596236400003,158.492267656,228.74174191900002,228.74798902400002,190.03132099799998,164.416532572,0.075846154,,,EUR,Corporates,Financials,Core Financials,Insurance,Nonlife Insurance,Full Line Insurance,*,*,A,SUB,T2 dated,T2 dated callable,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.00754949065872429,-0.0399849506039872,-0.0629050084820927,-0.0629050084820927,-0.00385764779078036,-0.00462889131565199,-0.0041010704743984295,-0.02208145095,-0.0137194579139873,-0.00916958950398717,0.000596570139280905,IG,Financials,Insurance,F,SUB,T2,7y-10y,A,6,A,7590669463.084771,False,ALVGR 2.121 07/08/50,True,0.266326,1.68,2.0,9.3,AAA,120,0.0007512000033352958,0.0008942857182563046,0.7590669463084772,0.08729525231000002,Sub,137.2,677
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2175848170,BJ5708505,BBBJ5708505,,,VLVY,Volvo Treasury AB,SWEDEN,1.625,2025-02-26,2025-05-26,3.2547945210000004,3.2547945210000004,2025-02-26,2022-05-26,1,102.74542,102.93817,0.19275000000000397,102.74542,1.2109589040000002,103.95637890399999,1,0.0,0,0,1,1,500000000,500000000,519781894.52,519781894.52,0.0,0.0,0.700336581,0.700336581,0.6991146779999999,0.7673224259999999,0.7673224259999999,0.7658560870000001,,,2.929104592,2.9087336660000003,2.9087336660000003,2.9189013580000003,3.13758656,3.13758656,3.149601258,3.014957523,11.515322099999999,11.515322099999999,10.14160128,13.164002990999998,13.164002990999998,11.696220059000002,8.97316927,DE0001030716,90.45934150000001,90.347592,94.83919891912771,94.73340865878599,51.185106753,29.802515899,96.41640069600001,103.224005185,55.137497893,33.458014536,0.031342407,,,EUR,Corporates,Non-Financials,Industrials,Industrial Goods & Services,Industrial Engineering,Commercial Vehicles & Trucks,*,*,A,SEN,*,*,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259250497563989,-0.0121003373690531,-0.017652361519924997,-0.017652361519924997,-0.0015851922425594198,-0.00100845060658524,-0.000986840648911961,-0.00579292318000002,-0.0038162727390531,-0.00197565831905316,0.00011965682042091598,IG,Industrials,Capital Goods,NF,SEN,,3y-5y,A,7,A-,1522495534.0769916,False,VLVY 1 ⅝ 05/26/25,True,0.27,4.03,6.6,7.7,AA,180,0.0009009928611432269,0.0014755714351229025,0.15224955340769916,0.040722271324,Sen,325.9,402
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS2182054887,BJ7357699,BBBJ7357699,,,SIEGR,Siemens Financieringsmaatschappij NV,NETHERLANDS,0.375,2026-06-05,2026-06-05,4.282191781,4.282191781,,2022-06-05,1,98.38517,98.66945,0.284279999999995,98.38517,0.269178082,98.65434808200001,1,0.0,0,0,1,1,1000000000,1000000000,986543480.82,986543480.82,0.0,0.0,0.7596321090000001,0.7596321090000001,0.75819496,0.7596321090000001,0.7596321090000001,0.75819496,,,4.244546249,4.212546393999999,4.212546393999999,4.228516051000001,4.212546393999999,4.212546393999999,4.228516051000001,4.244220252,22.036459124,22.036459124,20.097581946,22.036459124,22.036459124,20.097581946,18.125554825,DE0001030716,96.3888943,96.25562020000001,91.3324778384721,91.1957331938506,43.383402491000005,20.346242926,90.102294661,90.11350127200001,45.087280768,21.038104963,0.041871078,,,EUR,Corporates,Non-Financials,Industrials,Industrial Goods & Services,General Industrials,Industrial Conglomerates,*,*,A,SEN,*,*,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453587332051647,-0.0205595714337133,-0.0293259338551154,-0.0293259338551154,-0.00225714778134961,-0.0023576192265639603,-0.00235013529983836,-0.00969418234000008,-0.00798906910371325,-0.0051913779137133,0.000329100795525804,IG,Industrials,Capital Goods,NF,SEN,,3y-5y,A,5,A+,4187429430.9899344,False,SIEGR 0 ⅜ 06/05/26,False,1.28,8.13,13.5,7.2,AA,70,0.0036352714447118782,0.006036428598230056,0.4187429430989934,0.058975649515999984,Sen,311.187714421,620
